datetime,price,demand,biomass,coal,gas,hydro,nuclear ,solar,wind,dutch,french,irish,pumped
2016-03-30 06:30:00,31.61,33.488,2.092,2.996,13.67,0.325,8.053,0.073,2.807,0.996,1.974,0.48,0.022
2016-03-30 07:00:00,31.85,36.671,2.093,3.858,15.52,0.503,8.042,0.283,2.78,0.987,1.974,0.311,0.32
2016-03-30 07:30:00,45.0,38.681,2.093,4.326,16.871,0.509,8.027,0.731,2.758,0.998,1.974,0.055,0.339
2016-03-30 08:00:00,46.87,40.412,2.095,4.598,17.861,0.509,8.018,1.33,2.731,1.016,1.974,-0.2,0.48
2016-03-30 08:30:00,48.86,40.863,2.094,4.78,17.925,0.537,8.026,1.96,2.618,0.981,1.974,-0.362,0.33
2016-03-30 09:00:00,46.4,41.392,2.094,4.78,17.764,0.683,7.822,2.67,2.592,0.98,1.974,-0.346,0.379
2016-03-30 09:30:00,33.0,41.401,2.093,4.78,17.243,0.658,7.822,3.44,2.452,0.985,1.974,-0.381,0.335
2016-03-30 10:00:00,30.91,41.605,2.092,4.678,16.97,0.652,7.812,4.15,2.337,1.013,1.974,-0.507,0.434
2016-03-30 10:30:00,29.5,41.634,2.093,4.807,16.728,0.657,7.81,4.5,2.165,1.0,1.974,-0.512,0.412
2016-03-30 11:00:00,29.5,41.365,2.093,4.731,16.694,0.648,7.812,4.42,2.101,1.001,1.974,-0.499,0.39
2016-03-30 11:30:00,27.51,41.39,2.092,4.711,16.893,0.644,7.815,4.35,1.993,1.001,1.974,-0.513,0.43
2016-03-30 12:00:00,27.08,41.43,2.091,4.669,17.065,0.654,7.814,4.33,1.881,1.0,1.974,-0.424,0.376
2016-03-30 12:30:00,26.82,41.319,2.093,4.635,17.118,0.565,7.822,4.43,1.713,1.001,1.974,-0.422,0.39
2016-03-30 13:00:00,26.82,40.899,2.089,4.668,16.974,0.471,7.822,4.37,1.651,1.001,1.974,-0.46,0.339
2016-03-30 13:30:00,27.5,40.507,2.09,4.664,16.501,0.468,7.833,4.39,1.719,1.0,1.974,-0.46,0.328
2016-03-30 14:00:00,26.82,40.036,2.09,4.577,16.194,0.467,7.837,4.25,1.784,0.994,1.974,-0.459,0.328
2016-03-30 14:30:00,28.0,39.311,2.088,4.612,15.802,0.471,7.833,4.06,1.595,0.999,1.974,-0.461,0.338
2016-03-30 15:00:00,28.0,39.284,2.092,4.875,15.634,0.541,7.84,3.96,1.56,0.977,1.974,-0.495,0.326
2016-03-30 15:30:00,33.0,39.197,2.08,5.129,15.539,0.541,7.838,3.7,1.549,0.989,1.974,-0.496,0.354
2016-03-30 16:00:00,37.51,39.474,2.086,5.323,15.912,0.544,7.839,3.31,1.547,0.989,1.974,-0.376,0.326
2016-03-30 16:30:00,38.6,39.937,2.091,5.84,16.481,0.557,7.84,2.64,1.506,1.008,1.974,-0.354,0.354
2016-03-30 17:00:00,39.03,40.269,2.09,6.495,16.679,0.759,7.843,2.09,1.414,1.011,1.974,-0.445,0.359
2016-03-30 17:30:00,49.05,40.261,2.091,6.885,16.726,0.769,7.839,1.6,1.477,0.999,1.974,-0.441,0.342
2016-03-30 18:00:00,51.87,40.019,2.094,7.096,16.654,0.795,7.841,1.07,1.555,0.97,1.975,-0.347,0.316
2016-03-30 18:30:00,60.0,39.875,2.094,7.073,16.416,0.853,7.829,0.639,1.685,1.032,1.974,-0.249,0.529
2016-03-30 19:00:00,65.5,40.27,2.091,6.679,17.313,0.908,7.825,0.207,1.542,1.025,1.974,-0.022,0.728
2016-03-30 19:30:00,80.0,41.107,2.093,6.603,18.232,0.907,7.821,0.0,1.278,1.023,1.974,0.088,1.088
2016-03-30 20:00:00,68.0,42.231,2.093,7.306,18.506,0.888,7.828,0.0,1.105,1.012,1.974,-0.04,1.559
2016-03-30 20:30:00,38.89,40.926,2.094,7.298,18.491,0.767,7.835,0.0,0.933,0.994,1.974,-0.169,0.709
2016-03-30 21:00:00,34.82,39.609,2.094,6.969,18.232,0.579,7.835,0.0,0.846,1.014,1.974,-0.364,0.43
2016-03-30 21:30:00,28.6,37.428,2.095,6.261,17.059,0.5,7.834,0.0,0.753,0.996,1.974,-0.374,0.33
2016-03-30 22:00:00,26.0,35.473,2.094,5.548,15.696,0.499,7.846,0.0,0.696,0.998,1.974,-0.245,0.367
2016-03-30 22:30:00,32.0,33.2,2.095,4.487,14.662,0.493,7.872,0.0,0.642,0.964,1.974,-0.119,0.13
2016-03-30 23:00:00,29.05,30.855,2.092,3.09,13.858,0.408,7.868,0.0,0.604,1.005,1.727,0.135,0.068
2016-03-30 23:30:00,26.6,29.082,2.093,2.256,12.814,0.401,7.871,0.0,0.606,0.992,1.728,0.39,-0.069
2016-03-31 00:00:00,26.08,27.574,2.094,1.897,12.565,0.378,7.88,0.0,0.597,0.989,1.776,0.462,-1.064
2016-03-31 00:30:00,26.94,27.024,2.094,1.736,12.599,0.378,7.878,0.0,0.583,0.991,1.777,0.461,-1.473
2016-03-31 01:00:00,28.8,27.392,2.092,1.642,13.078,0.31,7.881,0.0,0.53,0.994,1.974,0.483,-1.592
2016-03-31 01:30:00,28.0,28.318,2.092,1.669,14.0,0.306,7.859,0.0,0.467,1.006,1.974,0.483,-1.538
2016-03-31 02:00:00,28.0,28.41,2.093,1.591,14.245,0.305,7.85,0.0,0.425,1.012,1.974,0.483,-1.568
2016-03-31 02:30:00,27.27,28.158,2.094,1.584,13.947,0.304,7.851,0.0,0.427,0.992,1.974,0.483,-1.498
2016-03-31 03:00:00,26.92,27.869,2.095,1.584,13.557,0.292,7.845,0.0,0.461,1.001,1.974,0.483,-1.423
2016-03-31 03:30:00,26.0,27.634,2.095,1.579,13.337,0.29,7.84,0.0,0.476,0.982,1.974,0.483,-1.422
2016-03-31 04:00:00,26.0,27.335,2.094,1.494,13.337,0.289,7.846,0.0,0.502,0.986,1.974,0.483,-1.67
2016-03-31 04:30:00,27.21,27.273,2.095,1.477,13.286,0.289,7.848,0.0,0.476,0.99,1.974,0.483,-1.645
2016-03-31 05:00:00,27.0,27.865,2.094,1.584,13.794,0.289,7.844,0.0,0.448,1.018,1.974,0.483,-1.663
2016-03-31 05:30:00,32.5,28.927,2.094,2.045,14.017,0.288,7.848,0.0,0.484,1.021,1.974,0.483,-1.327
2016-03-31 06:00:00,32.0,31.677,2.093,2.588,15.184,0.289,7.844,0.0,0.494,1.02,1.974,0.483,-0.292
2016-03-31 06:30:00,33.0,33.953,2.094,3.464,16.001,0.31,7.848,0.056,0.496,0.992,1.974,0.48,0.238
2016-03-31 07:00:00,34.5,36.977,2.093,4.214,17.547,0.549,7.844,0.248,0.477,0.824,1.959,0.327,0.895
2016-03-31 07:30:00,45.0,39.227,2.094,4.653,18.539,0.679,7.844,0.711,0.45,0.802,1.959,0.079,1.188
2016-03-31 08:00:00,47.01,40.601,2.093,4.784,18.615,0.816,7.849,1.3,0.47,1.003,1.974,-0.102,1.384
2016-03-31 08:30:00,49.92,40.691,2.093,4.851,18.421,0.847,7.854,2.01,0.48,0.992,1.974,-0.218,1.165
2016-03-31 09:00:00,50.83,41.227,2.092,4.9,18.454,0.799,7.847,2.7,0.482,1.01,1.974,-0.38,1.314
2016-03-31 09:30:00,35.33,41.24,2.092,4.822,17.935,0.817,7.857,3.57,0.512,1.008,1.974,-0.43,1.053
2016-03-31 10:00:00,33.0,40.955,2.093,4.716,17.413,0.818,7.872,4.21,0.586,0.968,1.974,-0.507,0.782
2016-03-31 10:30:00,28.92,40.939,2.093,4.645,16.92,0.82,7.854,4.8,0.668,0.98,1.974,-0.522,0.677
2016-03-31 11:00:00,27.52,40.764,2.093,4.644,16.908,0.818,7.853,5.01,0.723,0.98,1.974,-0.599,0.33
2016-03-31 11:30:00,27.21,40.787,2.094,4.645,16.738,0.72,7.844,5.26,0.751,1.002,1.974,-0.601,0.347
2016-03-31 12:00:00,26.66,40.332,2.094,4.741,16.68,0.715,7.845,4.97,0.871,1.0,1.974,-0.601,0.043
2016-03-31 12:30:00,26.66,40.173,2.092,4.87,16.314,0.564,7.848,5.08,1.005,0.997,1.974,-0.601,0.03
2016-03-31 13:00:00,26.0,39.982,2.082,4.857,15.885,0.485,7.848,5.26,1.079,1.001,1.974,-0.601,0.112
2016-03-31 13:30:00,26.0,39.528,2.071,4.924,15.419,0.484,7.843,5.17,1.168,1.0,1.974,-0.576,0.051
2016-03-31 14:00:00,26.0,39.18,1.953,5.007,15.26,0.494,7.843,4.88,1.239,1.001,1.974,-0.529,0.058
2016-03-31 14:30:00,26.5,38.563,1.98,5.064,14.79,0.487,7.842,4.56,1.286,1.0,1.974,-0.497,0.077
2016-03-31 15:00:00,26.84,38.387,2.005,4.979,15.002,0.514,7.845,4.27,1.264,1.001,1.974,-0.53,0.063
2016-03-31 15:30:00,28.8,38.058,2.016,5.009,15.182,0.51,7.825,3.71,1.28,1.0,1.974,-0.489,0.041
2016-03-31 16:00:00,34.0,38.473,2.042,5.137,15.836,0.513,7.806,3.34,1.314,1.001,1.974,-0.501,0.011
2016-03-31 16:30:00,37.04,39.163,2.091,5.3,16.395,0.538,7.807,2.78,1.322,1.0,1.974,-0.48,0.436
2016-03-31 17:00:00,40.46,39.742,2.091,5.417,16.665,0.892,7.806,2.52,1.306,1.001,1.974,-0.525,0.595
2016-03-31 17:30:00,44.0,39.584,2.091,5.576,16.897,0.893,7.799,1.8,1.317,1.0,1.974,-0.555,0.762
2016-03-31 18:00:00,46.12,39.573,2.09,5.725,17.073,0.892,7.803,1.2,1.312,0.998,1.975,-0.408,0.814
2016-03-31 18:30:00,63.0,39.546,2.062,5.818,17.22,0.903,7.797,0.68,1.254,1.015,1.974,-0.208,0.869
2016-03-31 19:00:00,65.75,39.548,2.03,5.616,17.349,0.919,7.802,0.223,1.237,0.99,1.974,-0.044,1.179
2016-03-31 19:30:00,79.1,40.296,2.09,5.62,17.511,0.92,7.795,0.0,1.201,1.016,1.974,0.209,1.661
2016-03-31 20:00:00,69.0,41.38,2.092,5.617,18.544,0.919,7.797,0.0,1.214,0.998,1.974,0.342,1.708
2016-03-31 20:30:00,35.01,40.681,2.093,5.499,18.662,0.91,7.794,0.0,1.227,1.008,1.974,0.183,1.331
2016-03-31 21:00:00,32.42,39.205,2.095,5.359,18.533,0.733,7.799,0.0,1.194,1.004,1.974,-0.076,0.59
2016-03-31 21:30:00,28.5,37.582,2.094,4.661,17.855,0.644,7.798,0.0,1.229,0.996,1.974,-0.161,0.492
2016-03-31 22:00:00,26.91,35.596,2.079,3.939,16.618,0.635,7.803,0.0,1.36,0.99,1.974,-0.13,0.328
2016-03-31 22:30:00,30.29,33.435,2.061,2.94,15.341,0.623,7.802,0.0,1.452,0.988,1.974,0.065,0.189
2016-03-31 23:00:00,31.5,31.081,2.094,2.302,14.012,0.485,7.798,0.0,1.491,1.014,1.974,0.335,-0.424
2016-03-31 23:30:00,28.9,29.443,2.092,1.958,13.341,0.446,7.794,0.0,1.561,1.01,1.974,0.471,-1.204
2016-04-01 00:00:00,28.4,27.902,2.093,1.606,12.941,0.384,7.8,0.0,1.651,1.008,1.974,0.483,-2.038
2016-04-01 00:30:00,28.0,27.158,2.094,1.503,12.45,0.383,7.814,0.0,1.843,0.882,1.974,0.483,-2.268
2016-04-01 01:00:00,28.0,27.554,2.094,1.505,13.06,0.353,7.807,0.0,2.013,0.5,1.966,0.482,-2.226
2016-04-01 01:30:00,28.0,28.322,2.093,1.506,13.575,0.351,7.805,0.0,2.161,0.272,1.974,0.483,-1.898
2016-04-01 02:00:00,27.5,28.283,2.094,1.485,13.16,0.347,7.812,0.0,2.364,0.738,1.974,0.483,-2.174
2016-04-01 02:30:00,26.48,27.844,2.093,1.492,12.343,0.346,7.805,0.0,2.568,0.979,1.974,0.482,-2.238
2016-04-01 03:00:00,25.0,27.444,2.094,1.502,11.794,0.342,7.806,0.0,2.735,0.999,1.974,0.483,-2.285
2016-04-01 03:30:00,25.3,27.113,2.095,1.495,11.183,0.332,7.807,0.0,2.995,1.014,1.974,0.483,-2.265
2016-04-01 04:00:00,24.49,26.848,2.096,1.496,10.752,0.319,7.805,0.0,3.231,1.013,1.974,0.483,-2.321
2016-04-01 04:30:00,25.0,26.68,2.095,1.498,10.497,0.326,7.798,0.0,3.362,1.028,1.974,0.483,-2.381
2016-04-01 05:00:00,25.0,27.205,2.095,1.512,10.805,0.329,7.799,0.0,3.49,1.028,1.974,0.483,-2.31
2016-04-01 05:30:00,27.0,28.19,2.095,1.642,11.469,0.329,7.795,0.0,3.613,0.994,1.974,0.483,-2.204
2016-04-01 06:00:00,27.25,30.725,2.094,1.769,12.818,0.332,7.763,0.0,3.889,0.97,1.974,0.483,-1.367
2016-04-01 06:30:00,33.5,32.592,2.095,2.169,12.974,0.367,7.755,0.076,4.225,1.012,1.974,0.483,-0.538
2016-04-01 07:00:00,33.5,35.544,2.094,2.744,14.42,0.634,7.749,0.272,4.089,1.001,1.974,0.453,0.114
2016-04-01 07:30:00,50.12,37.515,2.093,2.919,15.761,0.559,7.744,0.632,4.23,1.028,1.973,0.45,0.126
2016-04-01 08:00:00,51.4,39.371,2.084,3.015,16.615,0.48,7.743,1.08,4.667,1.03,1.974,0.449,0.234
2016-04-01 08:30:00,51.96,39.747,2.094,3.139,16.491,0.484,7.755,1.63,5.011,0.984,1.974,0.411,-0.226
2016-04-01 09:00:00,51.95,40.409,2.094,3.055,16.353,0.499,7.746,2.16,5.322,1.034,1.974,0.334,-0.162
2016-04-01 09:30:00,37.52,40.538,2.083,3.1,16.161,0.501,7.75,2.62,5.429,1.0,1.974,0.201,-0.281
2016-04-01 10:00:00,36.74,40.396,2.038,3.066,15.792,0.508,7.75,3.07,5.47,1.013,1.776,0.18,-0.267
2016-04-01 10:30:00,30.0,40.48,2.093,2.615,15.621,0.496,7.751,3.31,5.451,1.018,1.777,0.198,0.15
2016-04-01 11:00:00,30.0,40.496,2.094,1.901,15.676,0.451,7.751,3.51,5.612,1.014,1.974,0.198,0.315
2016-04-01 11:30:00,27.24,40.423,2.093,1.831,15.57,0.469,7.758,3.5,5.751,1.006,1.974,0.167,0.304
2016-04-01 12:00:00,27.26,40.24,2.092,1.999,15.243,0.466,7.754,3.61,6.009,1.004,1.661,0.096,0.306
2016-04-01 12:30:00,26.77,39.754,2.09,1.761,14.93,0.46,7.752,3.61,6.159,1.0,1.662,0.02,0.31
2016-04-01 13:00:00,26.0,39.138,2.089,1.67,14.207,0.423,7.751,3.45,6.336,1.0,1.975,-0.065,0.302
2016-04-01 13:30:00,26.0,38.434,2.091,1.592,13.683,0.423,7.752,3.18,6.474,1.0,1.974,-0.065,0.33
2016-04-01 14:00:00,25.1,38.209,2.091,1.361,13.704,0.414,7.758,3.19,6.475,1.0,1.974,-0.065,0.307
2016-04-01 14:30:00,25.0,37.853,2.092,1.317,13.478,0.412,7.761,3.07,6.513,1.0,1.975,-0.065,0.3
2016-04-01 15:00:00,25.0,37.496,2.093,1.394,13.473,0.408,7.752,2.72,6.465,1.0,1.974,-0.079,0.296
2016-04-01 15:30:00,25.0,37.438,2.076,1.533,13.328,0.415,7.753,2.47,6.54,1.002,1.974,-0.011,0.358
2016-04-01 16:00:00,25.0,37.65,2.082,1.67,13.686,0.419,7.749,2.13,6.496,1.015,1.974,0.021,0.408
2016-04-01 16:30:00,27.75,38.143,2.084,1.704,14.761,0.423,7.757,1.61,6.532,1.008,1.975,-0.019,0.308
2016-04-01 17:00:00,27.75,38.596,2.09,1.863,15.425,0.529,7.761,1.21,6.567,1.002,1.974,-0.107,0.282
2016-04-01 17:30:00,30.06,38.367,2.092,1.964,15.489,0.531,7.767,0.815,6.616,0.959,1.975,-0.115,0.274
2016-04-01 18:00:00,32.28,38.189,2.088,1.961,15.583,0.517,7.76,0.48,6.594,0.988,1.974,-0.112,0.356
2016-04-01 18:30:00,37.0,38.091,2.092,2.009,15.698,0.542,7.758,0.239,6.555,1.009,1.974,-0.078,0.293
2016-04-01 19:00:00,39.0,38.165,2.094,2.13,15.621,0.567,7.757,0.083,6.348,1.008,1.975,0.092,0.49
2016-04-01 19:30:00,42.4,38.517,2.094,2.337,16.081,0.557,7.762,0.0,6.242,0.968,1.974,0.138,0.364
2016-04-01 20:00:00,42.0,38.485,2.094,2.357,16.243,0.567,7.762,0.0,6.206,0.955,1.974,-0.016,0.343
2016-04-01 20:30:00,31.69,37.367,2.093,2.205,15.46,0.554,7.709,0.0,6.215,0.992,1.974,-0.123,0.288
2016-04-01 21:00:00,30.0,35.89,2.093,1.811,14.62,0.501,7.658,0.0,6.087,0.997,1.974,-0.159,0.308
2016-04-01 21:30:00,27.5,34.099,2.064,1.652,13.094,0.539,7.653,0.0,5.891,1.024,1.97,-0.154,0.366
2016-04-01 22:00:00,26.69,32.341,2.063,1.654,12.515,0.546,7.656,0.0,5.676,1.022,1.022,-0.181,0.368
2016-04-01 22:30:00,27.42,30.56,2.055,1.578,11.199,0.498,7.657,0.0,5.558,0.982,1.024,-0.121,0.13
2016-04-01 23:00:00,26.0,28.674,2.008,1.308,9.705,0.422,7.657,0.0,5.321,1.001,1.301,-0.047,-0.002
2016-04-01 23:30:00,26.07,27.092,2.007,1.011,8.754,0.413,7.654,0.0,5.071,1.006,1.302,-0.024,-0.102
2016-04-02 00:00:00,25.23,25.646,1.905,0.92,8.623,0.413,7.658,0.0,4.705,0.992,1.404,0.139,-1.113
2016-04-02 00:30:00,25.68,24.928,1.919,0.886,8.719,0.411,7.658,0.0,4.34,1.022,1.405,0.197,-1.629
2016-04-02 01:00:00,25.93,25.257,2.0,0.897,8.878,0.362,7.662,0.0,3.912,1.014,1.974,0.264,-1.706
2016-04-02 01:30:00,25.15,25.967,2.031,0.941,9.491,0.361,7.66,0.0,3.666,1.023,1.975,0.303,-1.484
2016-04-02 02:00:00,25.15,25.817,2.036,0.94,9.68,0.359,7.667,0.0,3.544,0.996,1.974,0.383,-1.762
2016-04-02 02:30:00,24.96,25.6,2.041,0.939,9.655,0.357,7.662,0.0,3.314,0.994,1.974,0.474,-1.81
2016-04-02 03:00:00,24.96,25.308,2.092,0.941,9.63,0.321,7.666,0.0,3.164,1.001,1.974,0.465,-1.946
2016-04-02 03:30:00,24.99,25.078,2.095,0.941,9.572,0.324,7.66,0.0,2.961,1.001,1.974,0.482,-1.932
2016-04-02 04:00:00,24.99,24.87,2.093,0.942,9.529,0.323,7.663,0.0,2.793,0.992,1.974,0.483,-1.922
2016-04-02 04:30:00,25.59,24.772,2.094,0.942,9.53,0.322,7.66,0.0,2.651,1.014,1.974,0.47,-1.885
2016-04-02 05:00:00,25.59,25.06,2.088,0.941,9.641,0.331,7.657,0.0,2.524,0.997,1.974,0.468,-1.561
2016-04-02 05:30:00,26.0,25.517,2.087,0.942,9.885,0.33,7.652,0.0,2.406,1.003,1.974,0.415,-1.177
2016-04-02 06:00:00,25.87,26.674,2.091,1.055,10.329,0.329,7.651,0.0,2.279,1.001,1.974,0.415,-0.45
2016-04-02 06:30:00,28.0,27.525,2.055,1.164,10.854,0.352,7.657,0.086,2.171,0.992,1.974,0.414,-0.194
2016-04-02 07:00:00,29.0,29.358,2.088,1.272,12.2,0.578,7.657,0.212,2.16,0.827,1.974,0.237,0.153
2016-04-02 07:30:00,35.45,30.997,1.995,1.495,13.327,0.594,7.66,0.473,2.213,0.809,1.974,0.179,0.278
2016-04-02 08:00:00,37.93,32.854,1.941,1.794,14.092,0.791,7.667,0.847,2.063,0.98,1.974,0.137,0.568
2016-04-02 08:30:00,47.64,34.002,1.95,2.043,14.851,0.837,7.663,1.27,1.912,0.978,1.974,-0.08,0.604
2016-04-02 09:00:00,49.1,35.213,1.951,2.204,15.076,0.873,7.596,1.84,1.936,0.996,1.974,-0.11,0.877
2016-04-02 09:30:00,42.0,35.893,1.95,2.437,15.062,0.874,7.521,2.42,1.816,0.987,1.974,-0.189,1.041
2016-04-02 10:00:00,41.92,36.31,1.95,2.502,14.848,0.875,7.521,2.94,1.852,0.968,1.974,-0.334,1.214
2016-04-02 10:30:00,36.0,36.295,1.95,2.51,14.839,0.898,7.522,3.44,1.871,0.978,1.974,-0.351,0.664
2016-04-02 11:00:00,34.27,36.245,1.95,2.51,14.962,0.611,7.518,3.9,1.854,0.976,1.974,-0.376,0.366
2016-04-02 11:30:00,26.67,36.093,1.951,2.506,14.413,0.599,7.524,4.32,1.935,0.965,1.974,-0.368,0.274
2016-04-02 12:00:00,26.67,35.996,1.95,2.494,14.048,0.599,7.516,4.66,2.001,1.004,1.513,-0.355,0.566
2016-04-02 12:30:00,26.42,35.647,1.943,2.364,13.942,0.599,7.521,4.92,1.967,0.974,1.431,-0.329,0.315
2016-04-02 13:00:00,25.0,35.058,1.917,2.304,13.415,0.51,7.524,5.06,1.89,1.008,1.431,-0.353,0.352
2016-04-02 13:30:00,25.0,34.269,1.864,2.332,12.72,0.504,7.528,5.02,1.819,0.987,1.43,-0.268,0.333
2016-04-02 14:00:00,24.85,33.864,1.861,2.472,12.248,0.496,7.522,4.99,1.716,1.015,1.431,-0.206,0.319
2016-04-02 14:30:00,25.0,33.13,1.865,2.461,12.034,0.494,7.53,4.47,1.663,1.008,1.431,-0.141,0.315
2016-04-02 15:00:00,24.98,32.884,1.864,2.239,12.364,0.478,7.524,4.0,1.727,1.021,1.431,-0.09,0.326
2016-04-02 15:30:00,25.0,32.797,1.881,2.169,12.852,0.477,7.527,3.37,1.751,1.023,1.515,-0.106,0.338
2016-04-02 16:00:00,26.6,33.14,1.885,2.172,13.499,0.487,7.528,2.57,1.763,1.0,1.975,-0.105,0.366
2016-04-02 16:30:00,31.82,33.847,1.885,2.449,14.509,0.518,7.546,1.92,1.959,0.967,1.974,-0.178,0.298
2016-04-02 17:00:00,34.0,35.124,1.885,2.699,15.241,0.746,7.626,1.45,2.099,1.024,1.974,-0.118,0.498
2016-04-02 17:30:00,40.0,35.68,1.885,3.08,15.741,0.837,7.646,1.03,2.248,1.009,1.975,-0.13,0.359
2016-04-02 18:00:00,40.0,36.052,1.886,3.144,15.863,0.855,7.658,0.636,2.184,0.984,1.974,-0.057,0.925
2016-04-02 18:30:00,42.9,35.991,1.901,3.15,16.255,0.855,7.67,0.31,2.276,0.961,1.974,0.16,0.479
2016-04-02 19:00:00,49.77,35.978,1.949,3.029,16.23,0.86,7.658,0.103,2.384,0.99,1.974,0.353,0.448
2016-04-02 19:30:00,55.0,36.163,1.949,2.857,16.176,0.932,7.664,0.0,2.389,0.989,1.974,0.37,0.863
2016-04-02 20:00:00,52.0,36.381,1.948,3.013,15.907,0.933,7.664,0.0,2.459,0.992,1.974,0.415,1.076
2016-04-02 20:30:00,34.01,35.654,1.949,2.864,15.236,0.916,7.661,0.0,2.398,1.006,1.974,0.325,1.325
2016-04-02 21:00:00,32.82,34.547,1.949,2.799,15.462,0.779,7.686,0.0,2.33,0.996,1.974,0.109,0.463
2016-04-02 21:30:00,28.0,33.227,1.94,2.635,14.765,0.513,7.747,0.0,2.148,1.028,1.974,0.069,0.408
2016-04-02 22:00:00,26.42,32.142,1.949,2.344,14.176,0.493,7.751,0.0,2.022,1.004,1.974,0.079,0.35
2016-04-02 22:30:00,29.28,30.668,1.942,2.309,12.799,0.486,7.747,0.0,1.967,1.012,1.974,0.198,0.234
2016-04-02 23:00:00,29.28,28.988,1.897,2.107,11.621,0.395,7.663,0.0,1.873,1.026,1.974,0.384,0.048
2016-04-02 23:30:00,27.0,27.725,1.893,1.811,10.804,0.387,7.558,0.0,1.871,1.013,1.974,0.432,-0.018
2016-04-03 00:00:00,25.75,26.451,1.896,1.343,10.282,0.366,7.537,0.0,1.961,1.015,1.974,0.473,-0.396
2016-04-03 00:30:00,25.75,25.753,1.895,1.24,10.081,0.365,7.534,0.0,2.024,0.993,1.974,0.482,-0.835
2016-04-03 01:00:00,26.1,25.93,1.89,1.241,10.532,0.336,7.533,0.0,1.958,1.001,1.966,0.482,-1.009
2016-04-03 01:30:00,26.33,26.516,1.893,1.241,11.418,0.334,7.535,0.0,1.878,0.996,1.974,0.482,-1.235
2016-04-03 02:00:00,25.75,26.167,1.908,1.24,11.247,0.329,7.538,0.0,1.978,1.022,1.974,0.482,-1.551
2016-04-03 02:30:00,25.75,25.662,1.95,1.24,10.841,0.327,7.538,0.0,1.866,1.017,1.974,0.456,-1.547
2016-04-03 03:00:00,24.0,25.218,1.95,1.24,10.589,0.327,7.527,0.0,1.808,1.028,1.974,0.483,-1.708
2016-04-03 03:30:00,22.59,24.9,1.951,1.241,10.321,0.325,7.532,0.0,1.849,1.022,1.974,0.482,-1.797
2016-04-03 04:00:00,22.44,24.38,1.921,1.241,10.026,0.325,7.533,0.0,1.84,1.0,1.974,0.482,-1.962
2016-04-03 04:30:00,23.1,24.121,1.886,1.241,9.853,0.326,7.531,0.0,1.894,0.995,1.974,0.483,-2.062
2016-04-03 05:00:00,23.21,24.129,1.885,1.24,9.807,0.345,7.536,0.0,1.904,1.001,1.974,0.482,-2.045
2016-04-03 05:30:00,25.69,24.213,1.884,1.228,9.798,0.338,7.591,0.0,1.964,0.994,1.974,0.477,-2.035
2016-04-03 06:00:00,25.69,24.924,1.879,1.239,10.055,0.354,7.644,0.0,2.027,1.024,1.974,0.46,-1.732
2016-04-03 06:30:00,22.0,25.243,1.879,1.241,10.392,0.434,7.649,0.069,1.819,1.029,1.974,0.342,-1.585
2016-04-03 07:00:00,23.0,26.379,1.875,0.868,10.998,0.751,7.647,0.207,1.731,1.033,1.974,0.322,-1.027
2016-04-03 07:30:00,22.11,27.641,1.878,0.681,11.405,0.758,7.651,0.516,1.62,1.012,1.974,0.34,-0.194
2016-04-03 08:00:00,23.95,29.086,1.879,0.566,12.382,0.756,7.648,0.878,1.512,1.008,1.974,0.382,0.101
2016-04-03 08:30:00,26.42,30.152,1.876,0.887,12.659,0.768,7.654,1.28,1.482,0.971,1.974,0.349,0.252
2016-04-03 09:00:00,25.0,31.611,1.876,1.301,13.001,0.896,7.653,1.82,1.542,0.966,1.974,0.305,0.277
2016-04-03 09:30:00,28.0,32.862,1.876,1.594,13.181,0.898,7.649,2.48,1.59,0.983,1.974,0.354,0.283
2016-04-03 10:00:00,28.42,33.69,1.876,1.857,13.294,0.799,7.656,2.96,1.683,0.968,1.974,0.344,0.279
2016-04-03 10:30:00,33.98,34.212,1.875,1.93,13.265,0.783,7.679,3.54,1.796,0.975,1.974,0.118,0.277
2016-04-03 11:00:00,37.73,34.751,1.875,1.949,13.734,0.536,7.719,3.94,1.87,0.964,1.974,-0.084,0.274
2016-04-03 11:30:00,34.42,35.208,1.875,1.95,13.88,0.529,7.727,4.25,1.908,0.979,1.975,-0.194,0.329
2016-04-03 12:00:00,33.37,35.314,1.875,1.949,13.925,0.529,7.754,4.35,1.898,0.966,1.974,-0.133,0.227
2016-04-03 12:30:00,27.1,35.048,1.873,1.969,13.496,0.529,7.733,4.45,1.957,0.996,1.974,-0.192,0.263
2016-04-03 13:00:00,27.05,34.389,1.873,1.97,13.218,0.503,7.71,4.25,1.963,0.986,1.974,-0.355,0.297
2016-04-03 13:30:00,25.92,33.617,1.873,1.969,12.593,0.505,7.701,4.02,1.996,1.015,1.974,-0.348,0.319
2016-04-03 14:00:00,25.92,33.371,1.878,1.902,12.536,0.505,7.7,3.61,1.971,1.04,1.975,-0.119,0.373
2016-04-03 14:30:00,26.95,33.061,1.881,1.751,12.85,0.504,7.695,3.26,1.847,0.994,1.975,-0.003,0.307
2016-04-03 15:00:00,27.64,33.142,1.882,1.751,13.372,0.504,7.702,2.88,1.776,1.004,1.975,-0.009,0.305
2016-04-03 15:30:00,26.95,33.377,1.88,1.751,14.062,0.504,7.699,2.43,1.779,1.002,1.975,-0.008,0.303
2016-04-03 16:00:00,29.1,33.772,1.882,1.834,14.815,0.505,7.699,1.97,1.753,1.022,1.975,-0.014,0.331
